date,month,month_num,year,quarter,region,store_name,product_name,category,quantity,unit_price,discount_pct,net_revenue,gross_profit
2023-01-16,January,1,2023,Q1,East,Montreal Hub,Laptop Stand Aluminum,Electronics,3,49.99,0,149.97,113.97
2024-04-25,April,4,2024,Q2,West,Calgary Centre,Running Shoes Men,Footwear,10,99.99,15,849.91,649.9
2024-02-12,February,2,2024,Q1,West,Calgary Centre,Office Chair Ergonomic,Furniture,9,249.99,5,2137.41,1484.91
2023-11-21,November,11,2023,Q4,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,1,69.99,10,62.99,49.99
2023-03-12,March,3,2023,Q1,Online,Online Store,Protein Powder Vanilla,Health,5,54.99,0,274.95,184.95
2023-04-03,April,4,2023,Q2,East,Toronto Downtown,Yoga Mat Premium,Health,2,39.99,5,75.98,63.98
2023-06-20,June,6,2023,Q2,East,Toronto Downtown,Running Shoes Men,Footwear,1,99.99,0,99.99,64.99
2023-02-27,February,2,2023,Q1,West,Calgary Centre,Running Shoes Men,Footwear,6,99.99,5,569.94,389.94
2023-05-30,May,5,2023,Q2,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,7,54.99,10,346.44,258.93
2024-11-29,November,11,2024,Q4,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,3,49.99,0,149.97,113.97
2024-09-16,September,9,2024,Q3,Central,Saskatoon Outlet,Yoga Mat Premium,Health,4,39.99,5,151.96,127.96
2024-08-20,August,8,2024,Q3,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,8,49.99,15,339.93,303.92
2023-09-18,September,9,2023,Q3,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,1,69.99,20,55.99,49.99
2024-04-21,April,4,2024,Q2,Online,Online Store,Running Shoes Men,Footwear,9,99.99,0,899.91,584.91
2023-03-17,March,3,2023,Q1,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,10,69.99,0,699.9,499.9
2024-10-16,October,10,2024,Q4,Online,Online Store,Yoga Mat Premium,Health,5,39.99,5,189.95,159.95
2023-11-06,November,11,2023,Q4,East,Montreal Hub,Protein Powder Vanilla,Health,8,54.99,0,439.92,295.92
2023-08-31,August,8,2023,Q3,Central,Saskatoon Outlet,Yoga Mat Premium,Health,6,39.99,10,215.95,191.94
2023-10-30,October,10,2023,Q4,East,Toronto Downtown,Running Shoes Men,Footwear,7,99.99,0,699.93,454.93
2023-01-09,January,1,2023,Q1,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,8,129.99,20,831.94,679.92
2023-10-21,October,10,2023,Q4,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,6,54.99,0,329.94,221.94
2024-10-13,October,10,2024,Q4,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,5,54.99,15,233.71,184.95
2024-11-06,November,11,2024,Q4,Online,Online Store,Laptop Stand Aluminum,Electronics,2,49.99,15,84.98,75.98
2024-10-23,October,10,2024,Q4,West,Calgary Centre,Wireless Headphones Pro,Electronics,8,129.99,0,1039.92,679.92
2024-08-16,August,8,2024,Q3,Online,Online Store,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2023-10-30,October,10,2023,Q4,Online,Online Store,Coffee Maker Deluxe,Appliances,7,119.99,0,839.93,559.93
2023-07-25,July,7,2023,Q3,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,6,49.99,10,269.95,227.94
2024-05-28,May,5,2024,Q2,West,Vancouver Flagship,Running Shoes Men,Footwear,5,99.99,20,399.96,324.95
2024-05-08,May,5,2024,Q2,Online,Online Store,Running Shoes Men,Footwear,6,99.99,20,479.95,389.94
2023-04-28,April,4,2023,Q2,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,3,69.99,20,167.98,149.97
2023-08-20,August,8,2023,Q3,Central,Saskatoon Outlet,Yoga Mat Premium,Health,6,39.99,0,239.94,191.94
2024-02-09,February,2,2024,Q1,West,Calgary Centre,Wireless Headphones Pro,Electronics,9,129.99,0,1169.91,764.91
2024-04-10,April,4,2024,Q2,Online,Online Store,Coffee Maker Deluxe,Appliances,5,119.99,10,539.95,399.95
2024-01-26,January,1,2024,Q1,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,4,119.99,5,455.96,319.96
2023-01-26,January,1,2023,Q1,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,4,119.99,15,407.97,319.96
2023-03-06,March,3,2023,Q1,Online,Online Store,Bluetooth Speaker Mini,Electronics,5,69.99,15,297.46,249.95
2024-02-23,February,2,2024,Q1,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,1,249.99,0,249.99,164.99
2023-11-08,November,11,2023,Q4,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,2,69.99,0,139.98,99.98
2024-07-04,July,7,2024,Q3,East,Montreal Hub,Laptop Stand Aluminum,Electronics,8,49.99,0,399.92,303.92
2024-11-17,November,11,2024,Q4,Central,Saskatoon Outlet,Yoga Mat Premium,Health,3,39.99,5,113.97,95.97
2024-11-01,November,11,2024,Q4,East,Montreal Hub,Office Chair Ergonomic,Furniture,10,249.99,5,2374.91,1649.9
2023-10-14,October,10,2023,Q4,Online,Online Store,Wireless Headphones Pro,Electronics,6,129.99,0,779.94,509.94
2024-03-30,March,3,2024,Q1,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,6,69.99,0,419.94,299.94
2024-12-03,December,12,2024,Q4,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,6,119.99,0,719.94,479.94
2024-02-12,February,2,2024,Q1,West,Vancouver Flagship,Running Shoes Men,Footwear,2,99.99,20,159.98,129.98
2024-04-10,April,4,2024,Q2,Online,Online Store,Office Chair Ergonomic,Furniture,4,249.99,15,849.97,659.96
2024-10-16,October,10,2024,Q4,East,Toronto Downtown,Wireless Headphones Pro,Electronics,6,129.99,0,779.94,509.94
2023-05-09,May,5,2023,Q2,East,Toronto Downtown,Protein Powder Vanilla,Health,9,54.99,0,494.91,332.91
2024-08-23,August,8,2024,Q3,West,Vancouver Flagship,Protein Powder Vanilla,Health,6,54.99,20,263.95,221.94
2023-06-01,June,6,2023,Q2,West,Calgary Centre,Wireless Headphones Pro,Electronics,3,129.99,0,389.97,254.97
2024-07-07,July,7,2024,Q3,West,Vancouver Flagship,Running Shoes Men,Footwear,2,99.99,15,169.98,129.98
2023-01-27,January,1,2023,Q1,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,6,49.99,20,239.95,227.94
2023-09-01,September,9,2023,Q3,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2023-02-23,February,2,2023,Q1,Online,Online Store,Laptop Stand Aluminum,Electronics,7,49.99,10,314.94,265.93
2023-04-27,April,4,2023,Q2,East,Montreal Hub,Office Chair Ergonomic,Furniture,8,249.99,20,1599.94,1319.92
2024-01-06,January,1,2024,Q1,East,Montreal Hub,Office Chair Ergonomic,Furniture,9,249.99,0,2249.91,1484.91
2024-09-21,September,9,2024,Q3,Online,Online Store,Wireless Headphones Pro,Electronics,9,129.99,0,1169.91,764.91
2024-04-14,April,4,2024,Q2,East,Toronto Downtown,Wireless Headphones Pro,Electronics,8,129.99,20,831.94,679.92
2024-02-16,February,2,2024,Q1,Online,Online Store,Yoga Mat Premium,Health,2,39.99,5,75.98,63.98
2024-12-30,December,12,2024,Q4,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,2,69.99,0,139.98,99.98
2024-09-14,September,9,2024,Q3,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,3,49.99,0,149.97,113.97
2024-10-01,October,10,2024,Q4,East,Montreal Hub,Coffee Maker Deluxe,Appliances,10,119.99,10,1079.91,799.9
2023-10-29,October,10,2023,Q4,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,10,69.99,5,664.9,499.9
2023-04-12,April,4,2023,Q2,Online,Online Store,Office Chair Ergonomic,Furniture,9,249.99,15,1912.42,1484.91
2023-08-09,August,8,2023,Q3,East,Montreal Hub,Yoga Mat Premium,Health,4,39.99,5,151.96,127.96
2023-12-14,December,12,2023,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,7,69.99,15,416.44,349.93
2023-04-08,April,4,2023,Q2,East,Montreal Hub,Coffee Maker Deluxe,Appliances,6,119.99,15,611.95,479.94
2023-09-19,September,9,2023,Q3,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,8,119.99,0,959.92,639.92
2023-04-04,April,4,2023,Q2,East,Toronto Downtown,Office Chair Ergonomic,Furniture,7,249.99,0,1749.93,1154.93
2024-01-17,January,1,2024,Q1,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,1,49.99,10,44.99,37.99
2024-07-29,July,7,2024,Q3,Online,Online Store,Coffee Maker Deluxe,Appliances,2,119.99,5,227.98,159.98
2023-12-29,December,12,2023,Q4,Online,Online Store,Yoga Mat Premium,Health,1,39.99,0,39.99,31.99
2024-09-06,September,9,2024,Q3,West,Calgary Centre,Running Shoes Men,Footwear,2,99.99,10,179.98,129.98
2024-06-03,June,6,2024,Q2,West,Vancouver Flagship,Protein Powder Vanilla,Health,8,54.99,0,439.92,295.92
2023-04-21,April,4,2023,Q2,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,6,119.99,0,719.94,479.94
2023-10-13,October,10,2023,Q4,East,Montreal Hub,Protein Powder Vanilla,Health,9,54.99,20,395.93,332.91
2024-09-28,September,9,2024,Q3,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,5,129.99,0,649.95,424.95
2023-07-04,July,7,2023,Q3,Online,Online Store,Running Shoes Men,Footwear,5,99.99,0,499.95,324.95
2023-12-26,December,12,2023,Q4,West,Vancouver Flagship,Wireless Headphones Pro,Electronics,3,129.99,10,350.97,254.97
2024-11-04,November,11,2024,Q4,East,Toronto Downtown,Yoga Mat Premium,Health,3,39.99,15,101.97,95.97
2024-10-10,October,10,2024,Q4,East,Toronto Downtown,Wireless Headphones Pro,Electronics,9,129.99,0,1169.91,764.91
2024-01-21,January,1,2024,Q1,East,Montreal Hub,Yoga Mat Premium,Health,6,39.99,0,239.94,191.94
2024-01-14,January,1,2024,Q1,Online,Online Store,Running Shoes Men,Footwear,6,99.99,20,479.95,389.94
2024-08-04,August,8,2024,Q3,East,Toronto Downtown,Office Chair Ergonomic,Furniture,3,249.99,0,749.97,494.97
2024-09-24,September,9,2024,Q3,Online,Online Store,Wireless Headphones Pro,Electronics,2,129.99,0,259.98,169.98
2024-03-29,March,3,2024,Q1,East,Montreal Hub,Yoga Mat Premium,Health,10,39.99,5,379.91,319.9
2024-02-29,February,2,2024,Q1,West,Vancouver Flagship,Running Shoes Men,Footwear,9,99.99,0,899.91,584.91
2023-12-20,December,12,2023,Q4,East,Toronto Downtown,Yoga Mat Premium,Health,5,39.99,15,169.96,159.95
2024-11-25,November,11,2024,Q4,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,5,69.99,0,349.95,249.95
2023-08-14,August,8,2023,Q3,Central,Saskatoon Outlet,Yoga Mat Premium,Health,1,39.99,0,39.99,31.99
2023-07-29,July,7,2023,Q3,West,Vancouver Flagship,Running Shoes Men,Footwear,3,99.99,20,239.98,194.97
2023-09-19,September,9,2023,Q3,West,Calgary Centre,Running Shoes Men,Footwear,2,99.99,0,199.98,129.98
2024-05-24,May,5,2024,Q2,West,Vancouver Flagship,Yoga Mat Premium,Health,3,39.99,5,113.97,95.97
2024-06-29,June,6,2024,Q2,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,9,54.99,20,395.93,332.91
2024-11-15,November,11,2024,Q4,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,7,119.99,20,671.94,559.93
2023-02-13,February,2,2023,Q1,East,Toronto Downtown,Yoga Mat Premium,Health,8,39.99,0,319.92,255.92
2023-11-17,November,11,2023,Q4,Central,Saskatoon Outlet,Yoga Mat Premium,Health,7,39.99,15,237.94,223.93
2024-10-17,October,10,2024,Q4,West,Calgary Centre,Yoga Mat Premium,Health,2,39.99,5,75.98,63.98
2023-01-22,January,1,2023,Q1,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,10,119.99,5,1139.9,799.9
2024-12-07,December,12,2024,Q4,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,7,119.99,20,671.94,559.93
2023-04-19,April,4,2023,Q2,East,Montreal Hub,Protein Powder Vanilla,Health,10,54.99,5,522.4,369.9
2024-06-20,June,6,2024,Q2,East,Montreal Hub,Office Chair Ergonomic,Furniture,5,249.99,15,1062.46,824.95
2023-12-14,December,12,2023,Q4,West,Calgary Centre,Protein Powder Vanilla,Health,3,54.99,0,164.97,110.97
2024-06-06,June,6,2024,Q2,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,9,249.99,0,2249.91,1484.91
2023-12-24,December,12,2023,Q4,Online,Online Store,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2023-04-16,April,4,2023,Q2,West,Calgary Centre,Laptop Stand Aluminum,Electronics,4,49.99,0,199.96,151.96
2024-09-08,September,9,2024,Q3,Online,Online Store,Laptop Stand Aluminum,Electronics,2,49.99,0,99.98,75.98
2024-10-05,October,10,2024,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,10,69.99,20,559.92,499.9
2024-08-16,August,8,2024,Q3,Online,Online Store,Bluetooth Speaker Mini,Electronics,10,69.99,15,594.91,499.9
2024-10-12,October,10,2024,Q4,Online,Online Store,Coffee Maker Deluxe,Appliances,6,119.99,0,719.94,479.94
2024-03-26,March,3,2024,Q1,East,Montreal Hub,Office Chair Ergonomic,Furniture,8,249.99,15,1699.93,1319.92
2023-11-07,November,11,2023,Q4,Central,Saskatoon Outlet,Running Shoes Men,Footwear,1,99.99,0,99.99,64.99
2024-06-03,June,6,2024,Q2,West,Calgary Centre,Office Chair Ergonomic,Furniture,8,249.99,5,1899.92,1319.92
2023-02-08,February,2,2023,Q1,West,Calgary Centre,Wireless Headphones Pro,Electronics,5,129.99,0,649.95,424.95
2024-10-22,October,10,2024,Q4,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,10,249.99,10,2249.91,1649.9
2024-01-29,January,1,2024,Q1,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,9,69.99,20,503.93,449.91
2023-02-12,February,2,2023,Q1,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,4,69.99,0,279.96,199.96
2024-09-11,September,9,2024,Q3,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,3,69.99,0,209.97,149.97
2024-04-06,April,4,2024,Q2,West,Calgary Centre,Office Chair Ergonomic,Furniture,2,249.99,10,449.98,329.98
2024-10-23,October,10,2024,Q4,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,4,49.99,15,169.97,151.96
2024-03-24,March,3,2024,Q1,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,9,69.99,10,566.92,449.91
2023-06-12,June,6,2023,Q2,West,Calgary Centre,Coffee Maker Deluxe,Appliances,5,119.99,5,569.95,399.95
2024-02-23,February,2,2024,Q1,Online,Online Store,Coffee Maker Deluxe,Appliances,10,119.99,0,1199.9,799.9
2024-10-08,October,10,2024,Q4,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,6,119.99,0,719.94,479.94
2024-07-25,July,7,2024,Q3,West,Calgary Centre,Yoga Mat Premium,Health,5,39.99,15,169.96,159.95
2024-11-03,November,11,2024,Q4,West,Calgary Centre,Laptop Stand Aluminum,Electronics,2,49.99,10,89.98,75.98
2024-11-10,November,11,2024,Q4,West,Calgary Centre,Laptop Stand Aluminum,Electronics,5,49.99,15,212.46,189.95
2024-12-16,December,12,2024,Q4,West,Vancouver Flagship,Yoga Mat Premium,Health,10,39.99,15,339.92,319.9
2023-03-28,March,3,2023,Q1,Central,Saskatoon Outlet,Running Shoes Men,Footwear,7,99.99,15,594.94,454.93
2023-12-03,December,12,2023,Q4,Online,Online Store,Laptop Stand Aluminum,Electronics,9,49.99,0,449.91,341.91
2024-10-23,October,10,2024,Q4,Central,Saskatoon Outlet,Yoga Mat Premium,Health,6,39.99,0,239.94,191.94
2024-01-07,January,1,2024,Q1,West,Vancouver Flagship,Running Shoes Men,Footwear,4,99.99,0,399.96,259.96
2024-05-12,May,5,2024,Q2,West,Vancouver Flagship,Protein Powder Vanilla,Health,3,54.99,0,164.97,110.97
2023-03-21,March,3,2023,Q1,East,Toronto Downtown,Running Shoes Men,Footwear,9,99.99,20,719.93,584.91
2024-07-06,July,7,2024,Q3,Online,Online Store,Wireless Headphones Pro,Electronics,6,129.99,20,623.95,509.94
2024-09-24,September,9,2024,Q3,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,7,49.99,0,349.93,265.93
2023-06-16,June,6,2023,Q2,Online,Online Store,Laptop Stand Aluminum,Electronics,10,49.99,20,399.92,379.9
2023-06-19,June,6,2023,Q2,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,7,69.99,0,489.93,349.93
2024-11-23,November,11,2024,Q4,East,Montreal Hub,Protein Powder Vanilla,Health,10,54.99,0,549.9,369.9
2024-04-04,April,4,2024,Q2,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,4,54.99,0,219.96,147.96
2024-04-25,April,4,2024,Q2,West,Calgary Centre,Protein Powder Vanilla,Health,10,54.99,5,522.4,369.9
2024-04-17,April,4,2024,Q2,East,Montreal Hub,Running Shoes Men,Footwear,9,99.99,10,809.92,584.91
2024-03-04,March,3,2024,Q1,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,10,49.99,0,499.9,379.9
2023-09-14,September,9,2023,Q3,Online,Online Store,Wireless Headphones Pro,Electronics,8,129.99,20,831.94,679.92
2024-01-16,January,1,2024,Q1,Online,Online Store,Office Chair Ergonomic,Furniture,9,249.99,20,1799.93,1484.91
2023-05-08,May,5,2023,Q2,East,Toronto Downtown,Running Shoes Men,Footwear,3,99.99,0,299.97,194.97
2024-04-05,April,4,2024,Q2,East,Montreal Hub,Laptop Stand Aluminum,Electronics,2,49.99,0,99.98,75.98
2024-04-06,April,4,2024,Q2,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,7,119.99,0,839.93,559.93
2024-02-10,February,2,2024,Q1,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,7,119.99,0,839.93,559.93
2024-01-19,January,1,2024,Q1,East,Toronto Downtown,Protein Powder Vanilla,Health,6,54.99,0,329.94,221.94
2024-10-27,October,10,2024,Q4,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2023-10-21,October,10,2023,Q4,Online,Online Store,Bluetooth Speaker Mini,Electronics,3,69.99,20,167.98,149.97
2024-12-23,December,12,2024,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,10,69.99,0,699.9,499.9
2023-03-23,March,3,2023,Q1,West,Calgary Centre,Wireless Headphones Pro,Electronics,4,129.99,20,415.97,339.96
2023-06-03,June,6,2023,Q2,East,Toronto Downtown,Yoga Mat Premium,Health,5,39.99,0,199.95,159.95
2023-11-05,November,11,2023,Q4,East,Toronto Downtown,Office Chair Ergonomic,Furniture,4,249.99,5,949.96,659.96
2024-10-16,October,10,2024,Q4,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,2,69.99,20,111.98,99.98
2024-05-26,May,5,2024,Q2,Online,Online Store,Wireless Headphones Pro,Electronics,9,129.99,10,1052.92,764.91
2023-09-05,September,9,2023,Q3,West,Calgary Centre,Laptop Stand Aluminum,Electronics,7,49.99,0,349.93,265.93
2024-09-21,September,9,2024,Q3,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,10,119.99,5,1139.9,799.9
2023-07-11,July,7,2023,Q3,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,6,249.99,0,1499.94,989.94
2024-06-22,June,6,2024,Q2,East,Montreal Hub,Wireless Headphones Pro,Electronics,8,129.99,0,1039.92,679.92
2024-10-12,October,10,2024,Q4,West,Calgary Centre,Yoga Mat Premium,Health,5,39.99,15,169.96,159.95
2023-01-17,January,1,2023,Q1,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,6,119.99,0,719.94,479.94
2024-11-03,November,11,2024,Q4,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,6,249.99,0,1499.94,989.94
2023-02-15,February,2,2023,Q1,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,6,119.99,20,575.95,479.94
2024-10-20,October,10,2024,Q4,Online,Online Store,Laptop Stand Aluminum,Electronics,8,49.99,15,339.93,303.92
2024-05-05,May,5,2024,Q2,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,2,49.99,15,84.98,75.98
2024-04-13,April,4,2024,Q2,West,Calgary Centre,Wireless Headphones Pro,Electronics,4,129.99,0,519.96,339.96
2023-07-24,July,7,2023,Q3,West,Calgary Centre,Wireless Headphones Pro,Electronics,5,129.99,10,584.96,424.95
2024-02-12,February,2,2024,Q1,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,1,69.99,20,55.99,49.99
2024-10-24,October,10,2024,Q4,West,Calgary Centre,Protein Powder Vanilla,Health,6,54.99,20,263.95,221.94
2023-02-18,February,2,2023,Q1,West,Calgary Centre,Coffee Maker Deluxe,Appliances,2,119.99,20,191.98,159.98
2024-01-12,January,1,2024,Q1,East,Montreal Hub,Yoga Mat Premium,Health,8,39.99,5,303.92,255.92
2023-12-14,December,12,2023,Q4,East,Montreal Hub,Laptop Stand Aluminum,Electronics,8,49.99,0,399.92,303.92
2024-06-15,June,6,2024,Q2,East,Toronto Downtown,Running Shoes Men,Footwear,7,99.99,0,699.93,454.93
2024-03-16,March,3,2024,Q1,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,5,49.99,0,249.95,189.95
2023-04-16,April,4,2023,Q2,West,Calgary Centre,Office Chair Ergonomic,Furniture,5,249.99,0,1249.95,824.95
2024-04-01,April,4,2024,Q2,West,Vancouver Flagship,Yoga Mat Premium,Health,8,39.99,0,319.92,255.92
2024-04-02,April,4,2024,Q2,Online,Online Store,Wireless Headphones Pro,Electronics,6,129.99,10,701.95,509.94
2024-03-21,March,3,2024,Q1,Online,Online Store,Running Shoes Men,Footwear,1,99.99,0,99.99,64.99
2024-11-18,November,11,2024,Q4,West,Calgary Centre,Yoga Mat Premium,Health,9,39.99,20,287.93,287.91
2024-11-26,November,11,2024,Q4,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,3,49.99,20,119.98,113.97
2024-09-14,September,9,2024,Q3,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,3,69.99,0,209.97,149.97
2023-08-30,August,8,2023,Q3,West,Calgary Centre,Coffee Maker Deluxe,Appliances,7,119.99,10,755.94,559.93
2023-02-03,February,2,2023,Q1,Online,Online Store,Laptop Stand Aluminum,Electronics,8,49.99,0,399.92,303.92
2024-01-16,January,1,2024,Q1,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,10,69.99,0,699.9,499.9
2024-06-26,June,6,2024,Q2,East,Montreal Hub,Coffee Maker Deluxe,Appliances,6,119.99,15,611.95,479.94
2023-10-13,October,10,2023,Q4,East,Toronto Downtown,Protein Powder Vanilla,Health,1,54.99,15,46.74,36.99
2023-07-10,July,7,2023,Q3,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,7,69.99,10,440.94,349.93
2023-05-01,May,5,2023,Q2,West,Calgary Centre,Running Shoes Men,Footwear,8,99.99,0,799.92,519.92
2024-09-18,September,9,2024,Q3,Online,Online Store,Running Shoes Men,Footwear,8,99.99,0,799.92,519.92
2023-05-06,May,5,2023,Q2,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,8,49.99,0,399.92,303.92
2024-12-31,December,12,2024,Q4,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,6,69.99,15,356.95,299.94
2023-12-22,December,12,2023,Q4,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,9,249.99,0,2249.91,1484.91
